335 110
48 264
80 86
44 397
192 456
380 364
306 479
162 309
159 270
494 468
230 223
405 357
427 115
170 324
4 282
279 268
236 54
337 97
199 205
319 163
212 277
53 398
284 64
172 368
62 422
367 16
133 70
121 486
460 257
117 379
210 132
395 41
249 84
409 123
345 101
348 237
74 45
475 392
31 382
20 314
407 187
330 489
239 107
125 393
311 122
247 459
69 490
118 24
225 204
342 301
234 58
25 146
401 28
449 19
286 290
73 359
381 46
35 373
336 197
93 419
432 29
292 426
17 188
127 447
99 288
404 40
374 433
352 198
315 235
317 102
156 391
5 229
157 171
246 263
424 139
250 138
394 339
15 208
451 72
388 191
30 201
65 406
323 280
455 153
186 196
77 457
278 112
75 365
289 213
483 343
231 463
193 87
412 120
85 232
194 327
150 452
285 331
396 238
189 137
356 90
429 258
104 262
441 42
355 176
304 353
142 287
3 329
184 200
434 129
476 294
378 440
23 448
67 96
418 265
169 477
425 51
255 383
50 61
211 338
442 467
464 291
403 7
410 105
472 254
387 82
