419 384
365 241
245 218
440 382
263 53
220 453
253 238
192 26
210 406
122 468
415 222
368 329
429 323
121 354
160 304
446 140
27 152
70 136
452 195
62 372
236 432
331 349
242 422
358 233
83 94
183 339
165 405
347 173
176 177
330 45
379 185
234 21
417 305
118 51
335 322
430 348
80 279
171 131
224 288
272 214
312 22
202 93
373 151
355 102
474 393
33 277
291 209
139 50
16 363
46 200
465 129
116 175
380 114
251 480
87 409
71 255
449 313
82 388
412 72
273 461
338 239
11 164
498 79
300 371
34 292
92 383
86 392
275 91
444 150
350 179
487 357
41 211
230 318
311 464
492 491
479 182
364 56
181 260
366 450
495 336
42 470
408 460
146 261
115 302
135 123
124 180
9 280
158 73
194 381
141 410
60 499
439 237
434 361
301 326
425 19
421 374
353 469
162 13
125 147
386 61
314 490
126 25
267 378
205 28
359 328
423 482
111 208
35 295
294 153
362 144
262 225
20 343
451 90
333 228
266 128
389 493
77 157
196 213
159 337
324 258
370 201
18 436
309 259
84 29
81 497
223 293
496 271
286 306
352 396
442 2
74 433
143 457
414 391
174 418
75 283
10 184
356 416
76 30
246 485
428 49
475 235
252 59
36 427
221 351
447 431
130 397
89 132
332 166
227 438
88 367
398 250
477 285
454 134
17 142
344 52
226 483
39 203
168 133
96 38
443 360
269 64
249 189
137 109
287 325
119 105
321 264
244 145
104 276
297 308
387 420
401 31
299 448
24 54
435 346
229 66
394 117
296 206
402 204
471 207
281 215
63 65
112 426
455 98
110 404
14 413
369 307
99 156
284 155
108 113
40 486
32 12
377 342
85 199
472 315
100 489
212 247
316 437
256 4
169 466
268 274
