439 371
122 374
357 61
381 556
474 243
368 163
290 84
363 92
353 23
362 28
160 345
256 390
323 604
405 621
144 34
39 305
375 104
458 45
423 588
479 351
517 519
97 467
52 501
254 199
511 298
406 48
99 286
32 542
579 24
462 273
505 220
102 269
349 17
195 431
473 19
295 613
291 422
158 485
225 451
58 86
324 504
94 341
31 274
155 427
428 121
283 544
302 255
183 386
91 29
297 527
534 477
281 8
545 165
248 601
137 133
382 609
12 223
528 292
364 539
339 217
309 469
481 167
22 619
514 284
184 560
62 596
471 367
64 377
228 430
152 607
354 409
13 226
179 287
614 623
391 597
252 496
299 497
522 319
581 550
16 318
587 259
498 43
602 148
307 531
533 569
395 174
541 424
464 2
110 332
463 115
547 210
398 70
616 575
185 35
468 369
276 4
499 247
537 582
558 25
253 150
414 47
277 57
489 546
244 111
615 316
400 352
436 294
385 342
590 397
130 417
227 617
260 487
327 120
313 40
103 306
251 240
536 270
230 326
593 532
209 571
308 6
65 570
203 516
268 263
239 159
113 11
453 282
124 87
625 370
246 411
407 518
234 265
441 1
37 107
156 178
312 105
238 315
135 90
36 123
443 561
303 172
49 476
472 530
271 346
591 543
317 89
108 3
421 198
600 564
141 75
69 30
412 109
459 494
603 235
524 347
415 455
