12 45
20 465
180 505
83 32
248 52
341 100
307 87
470 354
179 542
513 178
65 370
266 50
199 204
315 355
580 585
174 292
425 346
565 144
309 281
236 151
162 239
11 586
335 198
114 194
237 454
523 488
539 340
445 22
567 416
197 213
556 612
54 181
284 604
406 260
613 26
186 450
463 224
578 8
372 152
434 58
382 227
387 88
216 200
508 314
568 529
431 576
601 537
139 424
310 489
66 619
156 550
602 268
371 524
128 135
163 389
467 469
599 19
520 546
342 512
23 31
30 388
176 593
229 7
80 617
125 134
293 160
451 122
175 393
69 161
48 109
295 222
474 126
94 232
492 563
339 57
491 349
600 392
149 401
592 111
553 70
208 587
33 509
275 623
606 541
279 98
437 499
455 391
444 365
303 622
226 264
38 350
64 620
321 611
133 498
408 16
418 326
538 47
29 142
41 159
63 167
72 558
112 101
272 99
53 490
288 290
404 614
486 589
336 265
375 343
127 362
456 345
251 562
473 409
82 466
477 522
95 564
84 252
77 263
461 569
484 449
581 79
205 506
157 85
59 137
86 280
435 291
319 548
536 358
145 17
427 407
218 44
432 184
377 534
261 402
328 308
560 603
348 607
91 78
173 243
376 557
304 3
440 35
572 278
422 270
426 399
185 131
510 210
202 478
552 196
527 517
515 414
428 544
103 504
246 528
526 241
380 479
575 494
193 468
573 259
1 363
250 379
605 234
516 155
405 453
71 313
285 330
390 519
110 147
591 439
566 81
158 356
496 24
582 300
311 540
411 373
195 476
577 317
413 332
588 170
609 384
183 501
165 92
89 400
325 130
289 397
121 420
616 507
615 14
37 412
238 235
105 531
460 276
480 514
443 56
182 247
324 273
107 430
442 574
530 423
462 73
337 327
464 417
306 245
271 503
625 118
286 225
40 403
555 521
220 116
6 277
43 28
448 256
136 398
381 192
471 366
154 25
189 561
493 75
482 74
374 532
438 618
76 188
42 166
212 500
211 228
596 203
459 207
396 287
253 554
571 129
27 36
322 206
217 511
21 143
302 117
415 294
262 360
549 367
104 368
97 177
9 164
141 305
172 338
106 535
495 547
119 15
533 171
419 120
148 441
301 436
