288 208
301 529
77 465
197 245
401 448
18 599
396 535
446 480
300 73
348 204
573 454
510 322
452 325
140 202
215 20
320 98
335 222
331 492
117 502
379 249
314 42
125 572
161 482
622 119
311 128
213 68
38 574
80 508
606 509
46 132
624 403
304 384
512 149
83 383
224 27
520 145
170 212
392 361
444 293
461 359
21 116
378 139
176 344
181 272
366 190
521 350
129 450
232 608
72 358
478 5
114 540
258 565
233 118
435 56
138 449
438 360
166 418
413 229
419 206
191 578
10 457
526 131
236 611
387 59
338 106
175 321
456 334
168 142
15 237
475 164
525 388
402 589
257 78
484 515
493 147
189 95
460 568
491 196
289 580
373 7
429 437
93 214
333 60
134 187
483 193
127 598
426 563
101 507
488 44
241 486
549 554
279 595
63 112
171 74
618 566
173 552
592 513
555 177
328 434
562 577
576 470
242 365
612 169
180 82
216 432
399 218
221 201
143 207
79 503
310 433
275 329
188 50
523 219
200 420
280 442
466 192
186 584
264 559
66 231
393 67
416 278
404 53
182 88
194 343
447 162
126 567
538 557
340 548
76 376
380 250
585 54
605 389
85 410
157 267
336 153
41 154
71 551
372 14
583 500
26 151
394 136
594 355
586 610
211 495
553 96
100 425
490 445
33 266
330 205
261 51
262 81
146 620
296 440
408 285
337 356
55 9
